alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
JADE,22,14,2,514.22,4470,-1,-1,-1,-1,0.0562589168548584
JADE,22,15,2,609.88,3390,-1,-1,-1,-1,0.04268145561218262
JADE,23,1,2,7.038838659282166,8040,-1,-1,-1,-1,0.10682296752929688
JADE,23,2,2,0.11369746884916208,8040,-1,-1,-1,-1,0.1074061393737793
JADE,23,3,2,-130.39176973130628,8040,1,1,1,1,0.10918736457824707
JADE,23,4,2,-223.03715719719546,8040,1,1,1,1,0.10376191139221191
JADE,23,5,2,-44.42767628708591,8040,1,1,1,1,0.11861586570739746
JADE,23,6,2,85.39000013247139,8040,-1,-1,-1,-1,0.10597801208496094
JADE,23,7,2,-987.1567058856673,8040,1,1,1,1,0.10254955291748047
JADE,23,8,2,-151.260347449876,8040,1,1,1,1,0.10462737083435059
JADE,23,9,2,66.94583429711783,8040,-1,-1,-1,-1,0.10869693756103516
JADE,23,10,2,96.31011680550886,8040,-1,-1,-1,-1,0.12200522422790527
JADE,23,11,2,146.93188208010486,8040,-1,-1,-1,-1,0.10829639434814453
JADE,23,12,2,-591.7474959622095,5820,1,1,1,1,0.0733182430267334
JADE,23,13,2,74.33040929398193,7800,-1,-1,-1,-1,0.10511302947998047
JADE,23,14,2,-3.4834689824735015,8040,724,724,724,724,0.10466146469116211
JADE,23,15,2,-12.756613568928294,8040,4,4,4,4,0.10325360298156738
JADE,24,1,2,104.62269134852905,8040,-1,-1,-1,-1,0.09260320663452148
JADE,24,2,2,95.31149696282026,8040,-1,-1,-1,-1,0.0930023193359375
JADE,24,3,2,15.683439640893093,8040,-1,-1,-1,-1,0.09606027603149414
JADE,24,4,2,196.80243780343582,8040,-1,-1,-1,-1,0.09688901901245117
JADE,24,5,2,-131.5748673213467,8040,1,1,1,1,0.09977126121520996
JADE,24,6,2,156.38172356333172,8040,-1,-1,-1,-1,0.09367036819458008
JADE,24,7,2,-288.32479731876856,8040,1,1,1,1,0.09183645248413086
JADE,24,8,2,-538.1099957131346,8040,1,1,1,1,0.0931699275970459
JADE,24,9,2,749.8394526212485,8040,-1,-1,-1,-1,0.09264421463012695
JADE,24,10,2,17.481679552068623,8040,-1,-1,-1,-1,0.09224581718444824
JADE,24,11,2,-62.7699548754887,8040,1,1,1,1,0.09179282188415527
JADE,24,12,2,10.960141657491718,8040,-1,-1,-1,-1,0.08880758285522461
JADE,24,13,2,92.40806721962598,8040,-1,-1,-1,-1,0.08926939964294434
JADE,24,14,2,-261.4825280012334,8040,1,1,1,1,0.09214210510253906
JADE,24,15,2,312.21825914861427,8040,-1,-1,-1,-1,0.09214305877685547
JADE,1,1,3,79.48,4590,-1,-1,-1,-1,0.05528903007507324
JADE,1,2,3,394.48,3930,-1,-1,-1,-1,0.046402931213378906
JADE,1,3,3,-247.11,3720,1,1,1,1,0.04533219337463379
