alg,fid,inst,dim,best_f,evals_total,t_hit_0.1,t_hit_0.001,t_hit_1e-05,t_hit_1e-08,duration_sec
SSA,22,3,2,inf,15251,2,2,2,2,1.1357121467590332
SSA,22,4,2,inf,15251,-1,-1,-1,-1,1.1835451126098633
SSA,22,5,2,inf,15251,-1,-1,-1,-1,1.1960597038269043
SSA,22,1,2,inf,15251,1,1,1,1,1.215027093887329
SSA,22,2,2,inf,15251,-1,-1,-1,-1,1.154754400253296
SSA,22,3,2,inf,15251,1,1,1,1,1.1040735244750977
SSA,22,4,2,inf,15251,-1,-1,-1,-1,1.1397795677185059
SSA,22,5,2,inf,15251,-1,-1,-1,-1,1.1515302658081055
SSA,23,1,2,inf,15251,-1,-1,-1,-1,1.154738426208496
SSA,23,2,2,inf,15251,-1,-1,-1,-1,1.1938459873199463
SSA,23,3,2,inf,15251,1,1,1,1,1.1416549682617188
SSA,23,4,2,inf,15251,1,1,1,1,1.2012345790863037
SSA,23,5,2,inf,15251,1,1,1,1,1.16666579246521
SSA,23,1,2,inf,15251,-1,-1,-1,-1,1.185413122177124
SSA,23,2,2,inf,15251,10355,-1,-1,-1,1.2455248832702637
SSA,23,3,2,inf,15251,1,1,1,1,1.1866183280944824
SSA,23,4,2,inf,15251,1,1,1,1,1.1431360244750977
SSA,23,5,2,inf,15251,2,2,2,2,1.1841228008270264
SSA,23,1,2,inf,15251,-1,-1,-1,-1,1.1430907249450684
SSA,23,2,2,inf,15251,-1,-1,-1,-1,1.148468017578125
SSA,23,3,2,inf,15251,1,1,1,1,1.1539576053619385
SSA,23,4,2,inf,15251,1,1,1,1,1.1686804294586182
SSA,23,5,2,inf,15251,2,2,2,2,1.164759874343872
SSA,24,1,2,inf,15251,-1,-1,-1,-1,1.110879898071289
SSA,24,2,2,inf,15251,-1,-1,-1,-1,1.149322748184204
SSA,24,3,2,inf,15251,-1,-1,-1,-1,1.0847971439361572
SSA,24,4,2,inf,15251,-1,-1,-1,-1,1.0770158767700195
SSA,24,5,2,inf,15251,1,1,1,1,1.0781843662261963
SSA,24,1,2,inf,15251,-1,-1,-1,-1,1.1897716522216797
